time,low,high,open,close,volume,norm_close,fisher,macd,macd_signal,sma,wma
2023-03-08 21:00:00,21906.92,22110.54,22097.41,22006.84,466.3141794,0.5136069972125056,0.6003107581472659,-46.18414820926046,-56.79500068611743,22039.595999999998,22043.17709090909
2023-03-08 20:00:00,21967.01,22128.0,21995.01,22097.42,531.00166317,0.5372706586795057,0.563611778672458,-45.70633220299351,-59.447713805331674,22045.8,22050.260727272725
2023-03-08 19:00:00,21982.44,22056.9,22023.07,21995.53,493.18111392,0.5106523051039628,0.5734611898666603,-53.6543367593149,-62.88305920591621,22046.911,22041.07727272727
2023-03-08 18:00:00,21940.78,22058.03,22028.9,22023.26,528.27602539,0.5178966563126172,0.5751906154587767,-52.64419949470539,-65.19023981756654,22048.378999999997,22050.686181818182
2023-03-08 17:00:00,22020.77,22147.85,22138.57,22028.1,667.33125857,0.5191610868878025,0.6155483521097622,-53.412581393400615,-68.32674989828182,22044.875,22054.61618181818
2023-03-08 16:00:00,22054.96,22212.79,22136.99,22138.57,607.18953126,0.5480209310284472,0.6149585976589061,-54.10920583292318,-72.05529202450212,22039.12,22056.619818181818
2023-03-08 15:00:00,21872.85,22222.22,21970.41,22136.99,1485.03020002,0.5476081623696062,0.5538534631023345,-65.4591634872595,-76.54181357239686,22027.468,22036.419454545456
2023-03-08 14:00:00,21928.15,22028.7,21987.46,21967.78,858.31829322,0.503402728975576,0.5610529649547491,-78.83283069715253,-79.3124760936812,22008.985,22013.14581818182
2023-03-08 13:00:00,21941.45,22056.92,22013.18,21988.28,491.53209624,0.5087582717010509,0.5698728730239295,-77.52717930764265,-79.43238744281336,22026.1,22023.749454545454
2023-03-08 12:00:00,21994.54,22103.92,22068.88,22013.19,315.8703668,0.5152659092274694,0.5898875093356121,-76.8202980169226,-79.90868947660604,22042.091999999997,22033.533454545453
2023-03-08 11:00:00,22050.25,22135.94,22108.54,22068.88,281.85153236,0.529814698221699,0.6043999909327696,-77.3369651983412,-80.68078734152691,22058.197,22041.716545454547
2023-03-08 10:00:00,21998.5,22139.07,22010.21,22108.53,424.19419139,0.5401731015907267,0.5688135302321378,-82.54177363428607,-81.51674287732334,22068.456,22041.639454545453
2023-03-08 09:00:00,21970.25,22025.94,21988.21,22010.21,198.54346555,0.514487396187376,0.561031816370963,-92.0214851487508,-81.26048518808264,22081.894999999997,22036.79672727273
2023-03-08 08:00:00,21943.49,22030.82,21970.54,21988.22,267.29662973,0.508742596941855,0.5548232176624498,-92.77178624323278,-78.57023519791561,22100.722,22053.253454545455
2023-03-08 07:00:00,21962.26,22035.98,22022.05,21970.55,236.34110399,0.5041263803584818,0.5730293173879604,-90.14105365847354,-75.0198474365863,22112.473,22075.84490909091
2023-03-08 06:00:00,21927.25,22048.9,21951.76,22022.05,450.54631161,0.5175805486688211,0.548402641317639,-83.67301237889114,-71.2395458811145,22120.982,22103.19618181818
2023-03-08 05:00:00,21851.77,22143.97,22138.93,21952.16,1208.30793234,0.49932206666475104,0.6156827798728431,-79.44401405653116,-68.13117925667034,22124.322999999997,22121.791272727274
2023-03-08 04:00:00,22102.15,22165.33,22149.31,22138.93,483.84229347,0.5481149795836264,0.6191511447440431,-65.77465235698764,-65.30297055670513,22141.756,22156.263272727272
2023-03-08 03:00:00,22082.35,22187.88,22174.24,22148.2,256.54514436,0.5505367298794877,0.6289656518544342,-66.38743575346598,-65.18505010663449,22147.587,22157.83727272727
2023-03-08 02:00:00,22157.69,22205.3,22171.46,22174.24,205.70266283,0.5573395753707739,0.6279165406427074,-67.14778931401815,-64.88445369492662,22163.593,22160.636
2023-03-08 01:00:00,22135.75,22256.3,22242.91,22171.47,259.03182469,0.5566159239878682,0.6553820066512921,-69.79292728673317,-64.31861979015373,22170.075999999997,22159.87890909091
2023-03-08 00:00:00,22191.31,22281.55,22198.09,22242.92,395.73226349,0.575281949731047,0.6381992241911784,-71.87187899318815,-62.95004291600887,22184.479,22162.244181818183
2023-03-07 23:00:00,22077.1,22231.45,22105.74,22198.48,421.14700621,0.5636721780861642,0.603367701053752,-80.75487729498491,-60.71958389671404,22191.145,22152.830545454548
2023-03-07 22:00:00,21983.18,22121.3,22055.64,22105.73,645.00389738,0.539441612828223,0.5850909700467809,-86.39339691225541,-55.71076054714632,22207.475,22154.466
2023-03-07 21:00:00,21944.42,22115.49,22054.64,22055.64,656.0267777,0.5263558013590016,0.5850259272420327,-82.88993072321318,-48.04010145586905,22236.695,22178.277818181818
2023-03-07 20:00:00,21988.88,22143.74,22126.45,22055.46,713.08614592,0.5263087770814121,0.6110489773983644,-72.1124894314089,-39.32764413903302,22265.747,22216.47909090909
2023-03-07 19:00:00,22061.69,22249.58,22196.49,22126.49,427.44116541,0.5448650795102167,0.6377245490217166,-57.28931906359503,-31.131432815939043,22297.591,22260.50290909091
2023-03-07 18:00:00,22162.58,22331.02,22308.58,22197.24,367.60914207,0.5633482330627702,0.6812813293957111,-44.768409698659525,-24.591961254025044,22322.927,22296.21872727273
2023-03-07 17:00:00,22225.23,22362.8,22238.1,22308.26,559.45320648,0.5923517624960484,0.6538799848430563,-35.339635786342114,-19.54784914286642,22345.326,22323.143454545454
2023-03-07 16:00:00,22191.42,22392.22,22318.53,22239.07,930.85251797,0.5742761526826046,0.6842002016562929,-34.094915108642454,-15.599902481997496,22356.569,22331.926909090907
2023-03-07 15:00:00,21932.74,22481.74,22307.88,22315.5,2690.04695505,0.5942431834390945,0.6818127467168742,-24.965472860254522,-10.976149325336255,22376.499,22356.914
2023-03-07 14:00:00,22207.09,22381.14,22358.89,22309.58,650.38005912,0.5926966071983726,0.7031029473531092,-20.731814239796222,-7.478818441606689,22390.773999999998,22370.60018181818
2023-03-07 13:00:00,22355.01,22407.78,22398.53,22361.78,155.06632046,0.6063336476993371,0.7181751722784363,-14.423809029834956,-4.165569492059305,22407.273999999998,22388.362727272724
2023-03-07 12:00:00,22335.37,22406.34,22347.94,22397.93,161.7967435,0.6157776901152359,0.6966749360656456,-11.477608794135449,-1.6010096076153912,22417.039,22398.409818181815
2023-03-07 11:00:00,22325.0,22398.48,22372.93,22346.16,189.36761084,0.6022529853885121,0.7081253596759828,-11.230966183567944,0.8681401890146234,22427.162,22403.724727272725
2023-03-07 10:00:00,22366.61,22428.91,22379.84,22373.9,142.99174995,0.6094999490570332,0.7106022716235156,-5.481673743412102,3.892916782160265,22440.947,22420.95872727273
2023-03-07 09:00:00,22350.0,22424.97,22421.22,22379.85,167.67306394,0.6110543626773531,0.7280399090135392,-0.8881888653450005,6.2365644135533564,22444.819,22433.85309090909
2023-03-07 08:00:00,22393.97,22427.1,22421.12,22421.23,88.63832379,0.6218647216032144,0.7278099134543674,4.381869126162201,8.017752733277945,22447.864999999998,22446.219454545455
2023-03-07 07:00:00,22412.31,22456.72,22438.22,22420.69,93.73280536,0.6217236487704456,0.7353746160399173,6.831406866211182,8.92672363505688,22449.196,22451.30418181818
2023-03-07 06:00:00,22413.94,22460.35,22459.55,22438.37,120.12219222,0.6263424778136845,0.743967163825061,9.913523663635715,9.450552827268305,22448.038999999997,22456.276727272725
2023-03-07 05:00:00,22444.12,22478.33,22474.58,22458.25,73.71347308,0.6315360480274623,0.7510957308731679,11.903083304518077,9.334810118176453,22439.151,22456.41872727273
2023-03-07 04:00:00,22453.96,22478.56,22460.65,22474.58,82.09967175,0.6358021949887801,0.7444801204701997,12.245203670809133,8.692741821591046,22432.906,22451.81072727273
2023-03-07 03:00:00,22444.01,22557.03,22499.15,22459.43,225.10449163,0.6318443182916604,0.7619491592567649,10.841070703121659,7.804626359286525,22435.677000000003,22444.737454545455
2023-03-07 02:00:00,22452.65,22509.44,22484.58,22499.16,196.93735775,0.6422236213396173,0.755241823750649,10.433743595956912,7.045515273327741,22437.808,22440.80618181818
2023-03-07 01:00:00,22408.69,22507.17,22411.53,22484.01,402.1525317,0.6382657446424976,0.7243805629481846,5.716846181418077,6.198458192670448,22440.27,22430.09890909091
2023-03-07 00:00:00,22375.0,22428.94,22410.13,22412.62,220.80101831,0.6196153936585148,0.7234016064261787,1.1557611733041995,6.31886119548354,22447.209,22423.40781818182
2023-03-06 23:00:00,22390.74,22446.58,22433.98,22410.31,313.06285722,0.6190119154294498,0.7337298072744486,2.5861470549752994,7.6096362010283745,22450.863,22430.36109090909
2023-03-06 22:00:00,22403.81,22450.23,22409.28,22434.54,1913.32531038,0.6253419056849743,0.7228977582222611,4.60942289587183,8.865508487541643,22453.804,22438.269090909092
2023-03-06 21:00:00,22318.74,22442.08,22351.4,22409.12,298.20400688,0.618701032705385,0.698041132984789,4.65775790886255,9.929529885459095,22450.196,22441.115636363636
2023-03-06 20:00:00,22329.97,22415.28,22393.96,22349.49,688.36143744,0.603122934523919,0.7172793424392494,7.239919937681407,11.24747287960823,22447.357,22448.06781818182
2023-03-06 19:00:00,22360.0,22512.32,22501.83,22395.8,565.74212393,0.6152212361637595,0.7633421192057478,16.501807909913623,12.249361115089936,22452.344,22466.768545454543
2023-03-06 18:00:00,22468.97,22538.93,22480.51,22502.29,214.53130987,0.6430413212777023,0.7538016188277118,23.368118624868657,11.186249416384014,22453.134,22477.19290909091
2023-03-06 17:00:00,22470.14,22534.22,22523.78,22480.74,291.47783939,0.6374114702662886,0.7729740770511824,20.94950984832394,8.140782114262851,22444.466999999997,22466.679636363635
2023-03-06 16:00:00,22469.14,22586.61,22552.64,22523.78,834.39092238,0.648655497529919,0.7864505922271556,19.751947230284713,4.938600180747578,22435.613999999998,22458.47490909091
2023-03-06 15:00:00,22429.42,22599.99,22449.2,22553.4,1036.5775459,0.6563936036532644,0.7400267485920248,13.553866256272158,1.235263418363294,22424.037,22440.33981818182
2023-03-06 14:00:00,22403.22,22481.83,22440.63,22449.16,461.83555724,0.6291613220091907,0.7359551873977315,2.4298593948115013,-1.8443872911139223,22405.864999999998,22413.515272727273
2023-03-06 13:00:00,22387.04,22485.0,22397.77,22439.72,264.23885956,0.6266951598956065,0.7183982319029074,-1.1902345904709364,-2.9129489625952782,22395.379,22403.73690909091
2023-03-06 12:00:00,22356.5,22414.9,22381.25,22398.46,153.28654526,0.6159161504881381,0.7109692416505099,-4.832314774004772,-3.3436275556263637,22390.357,22394.761818181818
2023-03-06 11:00:00,22357.72,22401.7,22399.36,22380.73,189.46356383,0.6112842591455689,0.7187771528687166,-5.209627084281237,-2.971455751031762,22389.875,22393.20090909091
2023-03-06 10:00:00,22363.79,22414.64,22402.76,22399.36,427.11845261,0.6161512718760861,0.7206068831285174,-3.8102020390833786,-2.411912917719393,22390.214,22394.925272727272
2023-03-06 09:00:00,22363.32,22422.29,22414.66,22403.7,366.26047147,0.6172850794579672,0.7256537105332894,-3.865478406278271,-2.062340637378396,22395.195,22394.168
2023-03-06 08:00:00,22357.48,22450.0,22392.21,22415.62,229.90303656,0.6203991316183404,0.7157717002408345,-4.321696919949318,-1.6115561951534274,22398.094,22393.148727272728
2023-03-06 07:00:00,22387.09,22433.6,22408.0,22392.21,106.20502474,0.6142833630718347,0.7224280651646124,-6.054809322202345,-0.9340210139544547,22399.966,22390.302545454542
2023-03-06 06:00:00,22367.22,22434.88,22371.67,22408.01,122.83133686,0.6184110496602493,0.7072031143272627,-5.795257380028488,0.34617606310751814,22409.079999999998,22393.369818181818
2023-03-06 05:00:00,22315.11,22372.72,22343.73,22371.68,149.3354814,0.608919982966762,0.6959128127388802,-6.988407339209516,1.8815344238915195,22409.288,22393.60218181818
2023-03-06 04:00:00,22335.03,22401.84,22388.95,22344.3,194.89770911,0.60176706785342,0.714635466366555,-4.710596453089238,4.099019864666778,22412.646,22401.050545454545
2023-03-06 03:00:00,22370.56,22419.71,22393.64,22389.5,176.80842588,0.6135753864481258,0.7163719025568378,1.0530181172398443,6.301423944105783,22421.427999999996,22415.073818181823
2023-03-06 02:00:00,22264.73,22408.19,22383.04,22393.64,742.5729332,0.6146569448326851,0.7123844515800529,3.791987723481725,7.613525400822267,22425.398999999998,22421.600909090906
2023-03-06 01:00:00,22325.0,22511.85,22449.4,22384.12,633.19617762,0.6121698830401717,0.7400310727514133,6.811225472200022,8.568909820157401,22430.332000000002,22428.27218181818
2023-03-06 00:00:00,22365.08,22469.99,22431.99,22449.17,286.4217143,0.6291639344690564,0.7329365280142504,11.535107464602333,9.008330907146746,22435.688000000002,22437.64818181818
2023-03-05 23:00:00,22362.58,22458.98,22434.33,22432.69,384.26768627,0.624858600609748,0.7336440094116794,10.773442553600034,8.37663676778285,22434.123,22434.912363636366
2023-03-05 22:00:00,22381.7,22486.68,22483.99,22434.34,259.40820643,0.6252896564876524,0.7549509269501331,11.3225401755044,7.777435321328554,22437.692,22435.821818181816
2023-03-05 21:00:00,22330.0,22554.82,22408.77,22483.35,563.63991411,0.6380933222913361,0.7233084343393865,11.690696919456968,6.891159107784592,22436.422,22436.200363636362
2023-03-05 20:00:00,22397.33,22427.02,22405.26,22410.09,163.02914031,0.6189544413123955,0.7212655849521147,7.00044320836605,5.691274654866497,22427.248,22425.999999999996
2023-03-05 19:00:00,22377.47,22452.29,22432.12,22405.26,246.24699273,0.6176926231970759,0.7326922706681225,8.37134929772219,5.363982516491609,22427.743,22429.209636363634
2023-03-05 18:00:00,22423.77,22451.0,22428.68,22432.12,115.18119798,0.6247096903973812,0.7314464326423082,10.491140716530936,4.612140821183964,22424.376,22432.68527272727
2023-03-05 17:00:00,22421.02,22457.52,22444.16,22429.21,117.78451616,0.6239494645763504,0.7373545948631709,10.309330626114388,3.1423908473472206,22415.841000000004,22429.725454545453
2023-03-05 16:00:00,22424.49,22462.45,22437.95,22442.97,149.90867559,0.6275442093520843,0.7350780425584607,10.223611847060965,1.3506559026554286,22410.919,22426.399818181817
2023-03-05 15:00:00,22423.11,22470.36,22433.51,22437.68,134.39320722,0.6261622180829249,0.73329233438159,8.564478251293622,-0.8675830834459555,22408.5,22420.132545454544
2023-03-05 14:00:00,22419.84,22482.4,22467.79,22433.52,218.15619452,0.6250754347786335,0.7483816411662616,6.860864414487878,-3.2255984171308496,22406.913,22414.538545454547
2023-03-05 13:00:00,22420.63,22496.15,22421.62,22468.38,251.91746167,0.634182469871807,0.728214579220648,5.010202907673374,-5.747214125035531,22407.917,22409.883454545456
2023-03-05 12:00:00,22391.81,22444.54,22393.2,22421.64,150.48224941,0.6219718324577239,0.7155199988644464,-0.9741716396893025,-8.436568383212757,22400.054,22397.460545454545
2023-03-05 11:00:00,22384.78,22425.8,22413.74,22391.61,110.54219722,0.61412661547987,0.7254074118648871,-3.839258110830997,-10.302167569093621,22394.057999999997,22392.445636363635
2023-03-05 10:00:00,22365.94,22449.22,22370.8,22415.04,158.47469473,0.620247608946108,0.7071657478476242,-4.382706543296081,-11.917894933659277,22414.35,22396.580181818183
2023-03-05 09:00:00,22318.55,22400.77,22346.3,22371.59,147.65883614,0.6088964708279672,0.6969250321327645,-7.3981959019220085,-13.801692031250074,22410.994,22395.844545454547
2023-03-05 08:00:00,22329.74,22401.81,22380.19,22346.77,130.27772211,0.6024123454403435,0.7106606422095574,-6.715446742906352,-15.40256606358209,22408.93,22402.633636363636
2023-03-05 07:00:00,22370.06,22421.67,22418.78,22379.99,153.44598907,0.6110909371154791,0.7269969379105402,-3.219204045497463,-17.574345893751023,22404.816,22413.187454545456
2023-03-05 06:00:00,22404.05,22428.32,22420.5,22418.78,106.93318781,0.6212246689360233,0.7282870145845404,-2.09230221650796,-21.16313135581441,22388.838,22414.796181818183
2023-03-05 05:00:00,22395.71,22448.17,22443.39,22421.81,125.52540761,0.6220162442754479,0.7376089048569265,-4.573059486170678,-25.930838640641024,22379.987,22407.742909090906
2023-03-05 04:00:00,22381.22,22471.05,22389.75,22443.56,181.97337014,0.6276983444841834,0.7147402186523577,-7.98139971783894,-31.27028342925861,22369.492000000002,22398.230545454546
2023-03-05 03:00:00,22360.77,22442.66,22363.83,22389.75,216.23514863,0.613640697944778,0.7030616354981128,-14.430133617635875,-37.092504357113526,22359.54,22382.954181818182
2023-03-05 02:00:00,22195.13,22612.56,22593.77,22361.68,485.94927328,0.6063075231006766,0.8055690098245983,-16.97233385165964,-42.758097041982936,22356.367000000002,22376.884545454544
2023-03-05 01:00:00,22349.66,22654.64,22379.83,22594.53,581.83429462,0.6671386510824726,0.7112821301999047,-17.11219911252192,-49.204537839563756,22359.164,22376.42709090909
2023-03-05 00:00:00,22315.37,22385.83,22349.74,22381.48,138.69911207,0.6114801936355253,0.6986408367269255,-40.750176967474545,-57.22762252132421,22334.964,22329.233272727273
2023-03-04 23:00:00,22291.76,22355.54,22308.08,22350.95,102.35537615,0.6035043536643672,0.680223516777994,-48.635738855540694,-61.346983909786616,22330.356,22319.938
2023-03-04 22:00:00,22207.77,22356.28,22220.21,22305.63,50.69494837,0.5916646855512686,0.646559151658894,-54.88464528205441,-64.5247951733481,22330.510000000002,22316.221636363636
2023-03-04 21:00:00,22150.71,22290.0,22290.0,22220.21,33.94499834,0.5693490533751675,0.6901864823365245,-57.44780009869646,-66.93483264617151,22334.368,22321.446727272727
2023-03-04 16:00:00,22293.16,22345.17,22316.86,22330.27,31.41319436,0.5981017866613028,0.684749628604938,-51.18640424505065,-69.30659078304028,22348.446,22344.762363636364
2023-03-04 15:00:00,22300.8,22354.81,22344.05,22316.86,205.56822996,0.5945984779808824,0.695806335049811,-53.65616583919473,-73.83663741753767,22352.174000000003,22348.744909090907
2023-03-04 14:00:00,22334.73,22370.85,22358.02,22344.04,115.6860133,0.6016991438969023,0.7015510431214584,-54.66264458896694,-78.8817553121234,22353.507,22355.408
2023-03-04 13:00:00,22357.58,22389.18,22389.18,22358.02,84.04636487,0.6053513627896895,0.7146983161220625,-57.91960263556393,-84.9365329929125,22353.911,22357.20272727273
2023-03-04 12:00:00,22342.81,22399.98,22351.49,22389.65,76.88035154,0.6136145733461176,0.6992903206486946,-62.6576166857958,-91.69076558224963,22353.134,22356.314363636364
2023-03-04 11:00:00,22334.38,22359.3,22335.39,22352.53,49.18326555,0.6039171223232082,0.6922757277551769,-71.01417110356851,-98.94905280636308,22348.643,22348.858545454543
2023-03-04 10:00:00,22326.67,22361.19,22352.48,22335.4,71.47570575,0.5994419785726047,0.6992738717315815,-76.86774898074873,-105.93277323206172,22347.993,22348.033636363638
2023-03-04 09:00:00,22342.15,22377.5,22344.2,22352.49,72.81778434,0.6039066724837445,0.6958759535331838,-81.47682112244729,-113.19902929488995,22351.663,22350.990545454548
2023-03-04 08:00:00,22334.96,22364.54,22360.99,22344.21,95.85576694,0.6017435557146252,0.7027766400850419,-87.91462853061239,-121.1295813380006,22352.231999999996,22350.943636363638
2023-03-04 07:00:00,22354.34,22396.7,22367.54,22360.99,161.66148522,0.6061272633699171,0.7054901559755455,-94.0097990256836,-129.43331953984764,22350.139,22352.021636363635
2023-03-04 06:00:00,22316.84,22409.82,22329.56,22367.55,157.4165073,0.6078410370420684,0.6901539428534335,-102.13054683538212,-138.28919966838865,22338.136000000002,22347.866363636364
2023-03-04 05:00:00,22273.2,22348.21,22347.95,22330.19,134.05335843,0.5980808869823736,0.6974623785431003,-111.67796608579738,-147.32886287664027,22331.722,22341.352181818183
2023-03-04 04:00:00,22329.94,22371.13,22349.98,22348.08,126.53036022,0.6027545776828009,0.6983532533817104,-118.43561078598213,-156.24158707435097,22334.594,22342.15290909091
2023-03-04 03:00:00,22326.91,22356.42,22344.73,22350.25,107.10005078,0.603321481473741,0.6960930368427005,-127.15965022824457,-165.69308114644318,22331.254999999997,22339.09381818182
2023-03-04 02:00:00,22337.49,22362.72,22346.03,22344.74,110.47387411,0.6018820160875284,0.6966216466419405,-136.66604747668316,-175.3264388759928,22337.895,22336.847454545452
2023-03-04 01:00:00,22341.31,22395.51,22370.53,22346.03,238.28870317,0.6022190234102527,0.7073775137200751,-146.2507792741235,-184.9915367258202,22341.209,22336.205454545456
2023-03-04 00:00:00,22331.8,22393.66,22358.18,22372.1,240.76864077,0.6090297062811371,0.70161702220027,-156.48844379704678,-194.67672608874437,22340.535,22335.206363636364
2023-03-03 23:00:00,22316.52,22378.5,22323.27,22358.18,350.48862126,0.6053931621475468,0.6873481087403842,-169.93363096925168,-204.22379666166873,22341.698,22329.67872727273
2023-03-03 22:00:00,22225.21,22341.48,22241.04,22323.28,245.02343941,0.5962756772149087,0.6546170169303674,-183.2055079640486,-212.79633808477297,22346.228,22327.505636363636
2023-03-03 21:00:00,22141.57,22316.3,22305.99,22240.96,774.9913204,0.5747699075972945,0.6793316397848049,-193.92698721247507,-220.19404561495406,22348.888,22332.161636363635
2023-03-03 20:00:00,22277.48,22379.58,22358.92,22303.41,415.21481067,0.5910847194609974,0.7019181186549767,-196.40906454828655,-226.7608102155738,22359.292999999998,22353.676727272727
2023-03-03 19:00:00,22292.34,22397.86,22314.44,22358.91,435.7502089,0.6055838717177708,0.6838731398332125,-203.07878413619983,-234.3487466323956,22364.359999999997,22364.758545454544
2023-03-03 18:00:00,22231.82,22425.2,22416.19,22314.69,810.50418252,0.5940315741899413,0.7260912886189388,-214.2888075500632,-242.16623725644453,22365.672,22365.987999999998
2023-03-03 17:00:00,22374.47,22448.52,22377.88,22416.65,494.19695419,0.6206682149845478,0.7097813552010331,-220.9775456884854,-249.13559468303984,22377.704,22377.445090909092
2023-03-03 16:00:00,22322.36,22385.58,22339.29,22377.88,437.28964287,0.610539708083735,0.6938634656707625,-236.68197079333186,-256.17510693167844,22372.703999999998,22369.45490909091
2023-03-03 15:00:00,22237.9,22418.88,22382.61,22339.29,876.67912949,0.6004582254605118,0.7122215150052991,-249.33639017015594,-261.04839096626506,22373.369,22368.634727272725
2023-03-03 14:00:00,22363.85,22496.95,22403.15,22383.73,981.76293964,0.6120679971053945,0.7205140323727575,-257.93215613592474,-263.9763911652923,22374.583,22375.051636363638
2023-03-03 13:00:00,22169.55,22427.99,22349.87,22403.48,1811.5339131,0.617227605340913,0.6982012853493346,-269.6765387884334,-265.48744992263414,22374.936999999998,22373.452909090913
2023-03-03 12:00:00,22323.22,22371.66,22345.01,22349.88,1040.38443497,0.6032248204586962,0.6962036482667542,-282.7549829916279,-264.4401777061843,22367.21,22366.858363636362
2023-03-03 11:00:00,22312.62,22368.66,22353.9,22345.01,295.25030056,0.6019525525039119,0.6999279680596667,-289.87757929473446,-259.8614763848234,22367.777000000002,22370.112363636363
