time,low,high,open,close,volume,norm_close,fisher,macd,macd_signal,sma,wma
2022-02-17 22:00:00,40450.0,40784.93,40692.9,40734.74,574.52504215,0.7753341016066714,1.0303327783827845,-778.0782841730106,-578.8648157586501,41480.33,41201.351818181814
2022-02-17 21:00:00,40099.99,40970.72,40889.76,40692.9,1707.74706495,0.7740417715423608,1.045625254723805,-746.0387269929852,-529.06144865506,41731.453,41382.57236363636
2022-02-17 20:00:00,40857.68,41222.98,41219.23,40889.03,1096.42258314,0.7800997231559663,1.0727010171935591,-690.0330561633164,-474.81712907057863,41981.364,41616.83854545455
2022-02-17 19:00:00,40959.63,41318.85,41318.85,41224.99,877.56269992,0.7904766640834479,1.0808642851937327,-628.4822100328965,-421.01314729739414,42200.539,41855.294727272725
2022-02-17 18:00:00,40800.0,41896.54,41764.09,41323.5,1884.69855847,0.7935193847965275,1.1187339060132317,-574.9862251895902,-369.1458816135185,42401.804,42069.26090909091
2022-02-17 17:00:00,41622.55,42031.39,42016.04,41764.09,1051.42481217,0.8071280775076808,1.14123963254365,-508.3725685322788,-317.68579571950056,42619.284,42304.858
2022-02-17 16:00:00,41676.0,42138.0,41946.1,42013.48,1198.31565881,0.8148310936343169,1.1349201414651722,-460.8148821292052,-270.01410251630597,42837.928,42500.101272727276
2022-02-17 15:00:00,41725.0,42157.6,41939.0,41944.37,1532.49044289,0.8126964633583965,1.1344318123291195,-418.80365501649067,-222.3139076130811,43023.493,42683.74
2022-02-17 14:00:00,41874.02,42425.96,42276.04,41939.0,1631.42283581,0.8125305978601806,1.1659723980909327,-352.053708337844,-173.19147076222873,43193.15,42910.79090909091
2022-02-17 13:00:00,42177.73,43328.53,43244.19,42277.2,1315.43260885,0.8229767266304933,1.2666956351064327,-261.18895881945355,-128.4759113683249,43363.311,43169.75654545454
2022-02-17 12:00:00,43167.7,43373.3,43192.02,43245.97,364.92379186,0.8528995420320779,1.2606124077569303,-175.84829366951453,-95.29764950554272,43496.05699999999,43391.36690909091
2022-02-17 11:00:00,43009.51,43252.29,43080.78,43192.01,398.84319613,0.8512328563181628,1.2482680007940432,-163.00317860658834,-75.15998846454977,43574.465000000004,43451.09327272727
2022-02-17 10:00:00,42955.13,43385.14,43237.64,43080.78,430.78277215,0.8477972474975776,1.2657524183960758,-138.74307641926134,-53.19919092904012,43659.726,43536.132545454544
2022-02-17 09:00:00,42922.0,43556.57,43493.04,43237.64,910.53188684,0.8526422497415493,1.2960134902274436,-94.43504669769754,-31.81321955648481,43760.85,43659.78163636364
2022-02-17 08:00:00,43345.73,44056.89,43950.53,43498.3,538.48249936,0.8606933672024297,1.3525830370648604,-52.479488082943135,-16.157762771181627,43826.642,43766.87290909091
2022-02-17 07:00:00,43771.51,43983.25,43869.12,43950.53,184.3563132,0.8746615895968665,1.341981480537146,-24.705527987993264,-7.077331443241249,43879.941000000006,43836.26218181818
2022-02-17 06:00:00,43600.0,43912.19,43640.93,43869.13,249.79893221,0.8721473528082695,1.3132647157946844,-34.94173851425148,-2.6702823070532435,43894.047999999995,43825.99272727273
2022-02-17 05:00:00,43532.29,43731.62,43640.1,43640.94,315.00973245,0.865099150194143,1.3132242056418184,-39.21062193483522,5.397581744746317,43919.008,43835.06145454545
2022-02-17 04:00:00,43374.94,43747.36,43604.66,43640.61,604.655979,0.8650889573422973,1.3088279636124585,-20.855042272589344,16.5496326646417,43980.775,43896.849636363644
2022-02-17 03:00:00,43601.19,44043.15,44030.05,43604.66,329.66602868,0.8639785542397168,1.363133128720222,2.9102982020849595,25.90080139894946,44004.295,43962.97418181819
2022-02-17 02:00:00,43839.61,44135.02,44044.62,44030.05,366.78956007,0.877117758017373,1.3650874909628752,36.86154661591718,31.648427198165585,44003.85799999999,44035.555636363635
2022-02-17 01:00:00,44002.59,44195.62,44092.01,44044.62,218.77952839,0.877567787870074,1.3714923399778058,36.34708118606795,30.34514734372768,43969.14599999999,44024.48218181818
